"username","date","retweets","favorites","text","geo","mentions","hashtags","id","permalink","emoji"
"softtbotss","2020-04-19 19:26","0","1","😐😐😐 blinking fr","","","","1252061041955127296","https://twitter.com/softtbotss/status/1252061041955127296","😐 😑 😐"
"01MlSANDRlST","2020-04-19 19:26","0","0","girl it was ridiculous😐","","","","1252061038100590593","https://twitter.com/01MlSANDRlST/status/1252061038100590593","😐"
"Ava_Is_Talented","2020-04-19 19:26","0","0","Other people: YAY! NO SCHOOL FOR THE REST OF THE SCHOOL YEAR!!!    “Nerds”: Aw man, no more school for the rest of the year 😔                         Me: NOOOOO!!!! I WANNA GO BACK TO SCHOOL 😔😔😔 *bawls for 30 minutes straight*     It’s sad really...😔","","","","1252061034321453056","https://twitter.com/Ava_Is_Talented/status/1252061034321453056","😔 😭 😭 😭 😐"
"clo2422","2020-04-19 19:26","0","0","My friend sent me this once 😐😐😐 https://twitter.com/yohalaaa/status/1251501668753014784 …","","","","1252061028793245696","https://twitter.com/clo2422/status/1252061028793245696","😐 😔 😭"
"kagehe2","2020-04-19 19:26","0","0","a dude scammed me $15 for raymond 😐 im so sure hes an adult like wtf find smth better to do pls","","","","1252061002306387975","https://twitter.com/kagehe2/status/1252061002306387975","😐"
"bbngnew","2020-04-19 19:26","0","1","😐 this is not am expose thread pls delet omg","","","","1252060992118222849","https://twitter.com/bbngnew/status/1252060992118222849","😐"
"sanajuuls","2020-04-19 19:26","0","1","right but when i judge them for being a furry it’s a problem 😐","","","","1252060978956701696","https://twitter.com/sanajuuls/status/1252060978956701696","😐"
"introgIoss","2020-04-19 19:26","0","0","bc apparently when u dye ur hair ur now a white girl 😐","","","","1252060976184045568","https://twitter.com/introgIoss/status/1252060976184045568","😐"
"cherryvgukk","2020-04-19 19:26","0","0","shes been waiting for four yrs now 😐","","","","1252060960417701888","https://twitter.com/cherryvgukk/status/1252060960417701888","😐"
"juaneely","2020-04-19 19:26","0","1","safford but yes😂","","","","1252060945376964608","https://twitter.com/juaneely/status/1252060945376964608","😂"
"ttb_yo","2020-04-19 19:26","0","0","ok but the weirdest part about that tiktok is that he literally lives by my town. i checked and some of my high school classmates are following him 😐","","","","1252060942483030017","https://twitter.com/ttb_yo/status/1252060942483030017","😐"
"daveysockrocker","2020-04-19 19:26","0","13","I have an aunt that talks like that.     Where she criticizes with a smile and then stares at you smiling, in the dead-air of the point she thinks she made,    and I’m glad I only see her at Christmas 😐","","","","1252060941035769856","https://twitter.com/daveysockrocker/status/1252060941035769856","😐"
"Officially_Imp","2020-04-19 19:26","0","0","https://youtu.be/x4hmzRVeQCA   Almost done. Well not really 😐","","","","1252060935759388672","https://twitter.com/Officially_Imp/status/1252060935759388672","😐"
"luvsickmariah","2020-04-19 19:25","0","3","y'all: he hates mexicans 😐😐😐😐😐😐  conan: literally tweeting a black beauty lyric","","","","1252060916490928128","https://twitter.com/luvsickmariah/status/1252060916490928128","😐 😐 😐 💯 💯 💯"
"1WRAM1","2020-04-19 19:25","0","0","Umm ok thanks 😐","","","","1252060906357473284","https://twitter.com/1WRAM1/status/1252060906357473284","😐"
"atheistic_1","2020-04-19 19:25","0","0","Ugh. Ever go through some MAGA/conspiracy theory/antivax/science denier's TL? 😐 pic.twitter.com/joSyJIgjYi","","","","1252060901533941760","https://twitter.com/atheistic_1/status/1252060901533941760","😐"
"OSusiee","2020-04-19 19:25","0","0","And the edible hit 😐","","","","1252060898773962752","https://twitter.com/OSusiee/status/1252060898773962752","😐"
"TAFKA_Nia","2020-04-19 19:25","0","1","I dozed off on the couch and now I’m just up 😐","","","","1252060893850017792","https://twitter.com/TAFKA_Nia/status/1252060893850017792","😐"
"emokooz","2020-04-19 19:25","0","0","imagine a year and a half of no bts performances in front of armys😐 yea me neither","","","","1252060890544795649","https://twitter.com/emokooz/status/1252060890544795649","😐"
"realgofer","2020-04-19 19:25","0","1","@8finjackson3 you've got me intrigued ... go on ... 😐 pic.twitter.com/daOjkdZRFc","","@8finjackson3","","1252060888120647681","https://twitter.com/realgofer/status/1252060888120647681","😐"
"ggukshentai","2020-04-19 19:25","0","0","....but who would WANT to slap ur ass?? 😐😐 https://twitter.com/mschstkoo/status/1252034360343216134 …","","","","1252060885180461057","https://twitter.com/ggukshentai/status/1252060885180461057","😐 😐"
"legoshimoon","2020-04-19 19:25","0","1","i got un s-worded 1 hour ago and now i’m s-worded again😐. was @fuckkisskiss","","@fuckkisskiss","","1252060881124388866","https://twitter.com/legoshimoon/status/1252060881124388866","😐"
"hyvckl","2020-04-19 19:25","0","1","what 😐 pic.twitter.com/KaXN0uNZbj","","","","1252060880981897216","https://twitter.com/hyvckl/status/1252060880981897216","😐"
"tissyyyyy","2020-04-19 19:25","0","1","but y’all gone ban abortion.... okay luv 😐 https://twitter.com/mg92__2/status/1251778889765974016 …","","","","1252060878234628106","https://twitter.com/tissyyyyy/status/1252060878234628106","😐"
"adore_cherry","2020-04-19 19:25","0","0","i start online school again tomorrow... ha no😐","","","","1252060866784251904","https://twitter.com/adore_cherry/status/1252060866784251904","😐"
"GetTheFuzzOut","2020-04-19 19:25","0","0","Why am I tagged in this 😐😐 https://twitter.com/crunchyman1/status/1252059821249003521 …","","","","1252060866779820032","https://twitter.com/GetTheFuzzOut/status/1252060866779820032","😐 😑"
"lcvepainter","2020-04-19 19:25","0","0","astro's early songs--baby, hide and seek","","","","1252060855828537344","https://twitter.com/lcvepainter/status/1252060855828537344",""
"angeIikoo","2020-04-19 19:25","0","0","mfs on the us shop only letting us buy by 1 per item are they really going to make me buy the membership 😐","","","","1252060850019426305","https://twitter.com/angeIikoo/status/1252060850019426305","😐"
"meetvirginiaa_","2020-04-19 19:25","0","2","I just want someone to look at me the way Elijah looks at Hayley 😐","","","","1252060838980009984","https://twitter.com/meetvirginiaa_/status/1252060838980009984","😐"
"KingworthyT","2020-04-19 19:25","0","0","😐. Bozo shit!","","","","1252060834278367232","https://twitter.com/KingworthyT/status/1252060834278367232","😐"
"OFWGKTA_marz","2020-04-19 19:25","1","9","I was deadass in the shower when it dropped😐 https://twitter.com/thegrayranger_/status/1252041908307685381 …","","","","1252060832709726209","https://twitter.com/OFWGKTA_marz/status/1252060832709726209","😐"
"DANX_9898","2020-04-19 19:25","0","0","This was so humiliating I was literally laughing crying and everybody was like 😐😐😐😐😐😐😐😐 ME SHAME YF https://twitter.com/jordanrutledge/status/1251757804916019201 …","","","","1252060823478026240","https://twitter.com/DANX_9898/status/1252060823478026240","😐 😐 😐 😐 😐 😐 😐 😐"
"slutforjimin1","2020-04-19 19:25","0","0","imagine posting a picture of a van gogh and think we wouldnt notice smh😐","","","","1252060816641339395","https://twitter.com/slutforjimin1/status/1252060816641339395","😐"
"k_monsha","2020-04-19 19:25","0","0","Make me not even wanna get pregnant no more 😐 @_iamlashun_ @desireebrenee_","","@_iamlashun_ @desireebrenee_","","1252060813579489281","https://twitter.com/k_monsha/status/1252060813579489281","😐"
"juliagallardo","2020-04-19 19:25","0","0","@FredTJoseph 🙏🙏🙏 pls help me! Pls loan me some cash 4 food & rent relief anything would b that of greatly appreciated 🙏🙏.. i have kids, Im all they have pls help once I get my stimulus I’ll repay, amen. $juliaoshun","","@FredTJoseph","","1252060807409664000","https://twitter.com/juliagallardo/status/1252060807409664000","🙏 😐 😞 😢 🙏"
"KayTee_Krazi","2020-04-19 19:25","0","0","It’s really shit I can only tell Deedy 😐","","","","1252060804372971523","https://twitter.com/KayTee_Krazi/status/1252060804372971523","😐"
"WCNDERLVNDS","2020-04-19 19:25","0","0","The way im listening to pied piper while reading this tweet when im supposed to do online school assignment 😐 wbk pic.twitter.com/xEvI2pQJGD","","","","1252060788455432193","https://twitter.com/WCNDERLVNDS/status/1252060788455432193","😐"
"Flaxiomus","2020-04-19 19:25","0","0","$samuelflazpic.twitter.com/VazZDWgywp","","","","1252060777516879873","https://twitter.com/Flaxiomus/status/1252060777516879873",""
"castheestallion","2020-04-19 19:25","0","1","btw I had to take off fancam thread from pinned cuz ppl keep stealing and putting their @ 😐 i h8te bird app","","@","","1252060771124678662","https://twitter.com/castheestallion/status/1252060771124678662","😐"
"canynomoon","2020-04-19 19:25","0","0","anyways my mom used some hair oil on me before and i washed it out but now my hair is this weird ass texture 😐😐","","","","1252060765986721792","https://twitter.com/canynomoon/status/1252060765986721792","😐 😐"
"TonyisFuego","2020-04-19 19:25","0","0","I literally just tried to our race a car wtf is wrong with me 😐","","","","1252060759888203782","https://twitter.com/TonyisFuego/status/1252060759888203782","😐"
"biastal","2020-04-19 19:25","2","6","gudnight 🥰🥰🥰🥰🥰🥰pic.twitter.com/6fsJ77tykU","","","","1252060759808446464","https://twitter.com/biastal/status/1252060759808446464","🥰 🥰 🥰 🥰 🥰 🥰"
"nto1927","2020-04-19 19:25","0","5","sadrakshanay khalnigranay : This is what written on their Logo 😐","","","","1252060742754471939","https://twitter.com/nto1927/status/1252060742754471939","😐"
"sipthefour","2020-04-19 19:25","0","0","why would i talk shit about my friends?😐","","","","1252060739835174912","https://twitter.com/sipthefour/status/1252060739835174912","😐"
"elijahbarnes22","2020-04-19 19:25","0","0","Welp.. Everyone watching it except me 😐😐","","","","1252060735745687555","https://twitter.com/elijahbarnes22/status/1252060735745687555","😐 🤬"
"ssmellykellyy","2020-04-19 19:25","0","3","the people who cried at their hs graduation were all racists 😐","","","","1252060734156009472","https://twitter.com/ssmellykellyy/status/1252060734156009472","😐"
"sillyxlife","2020-04-19 19:25","0","0","bored 😐","","","","1252060725654237184","https://twitter.com/sillyxlife/status/1252060725654237184","😐"
"Drippylz","2020-04-19 19:25","0","0","Promise😐","","","","1252060722240139264","https://twitter.com/Drippylz/status/1252060722240139264","😐"
"guuksflower","2020-04-19 19:25","1","0","the shipping for the membership is more expensive then the actual membership 😐","","","","1252060719396188161","https://twitter.com/guuksflower/status/1252060719396188161","😐"
"tchina_diallo","2020-04-19 19:25","1","0","Me and my laptop just been staring at each other 😐like dead ass over this school shit","","","","1252060717093658625","https://twitter.com/tchina_diallo/status/1252060717093658625","😐"
"ItsRibbs","2020-04-19 19:25","0","0","111-102 in Double OT 😐","","","","1252060714883301376","https://twitter.com/ItsRibbs/status/1252060714883301376","😐"
"nawalbiebs","2020-04-19 19:25","2","0","im so done w today’s class😐","","","","1252060710932230144","https://twitter.com/nawalbiebs/status/1252060710932230144","😐"
"nainani_vikas","2020-04-19 19:25","0","3","After a week,  WHO will say breathing may increase risk of COVID-19😐😐","","","","1252060697485336579","https://twitter.com/nainani_vikas/status/1252060697485336579","😐 😅"
"_jdub1","2020-04-19 19:25","0","0","So I call my momma to vent bout me tryna sleep .... she laughs 🥺🥺why","","","","1252060691562889223","https://twitter.com/_jdub1/status/1252060691562889223","🥺 😐"
"Dante_James4","2020-04-19 19:25","0","0","I just bought a bottle of Proper 12 because I felt guilty for grabbing it and reading the back label. 😐 I can’t stand when people grab stuff and put it back, especially during this epidemic, so I didn’t wanna be one of them and now this happened. 😐","","","","1252060682968723456","https://twitter.com/Dante_James4/status/1252060682968723456","😐 😂"
"changespjm","2020-04-19 19:25","0","0","WHY IS THE BUCKET HAT THE SAME PRICE AS THE SHIRT .. NEXT CALLER NEXT CALLER‼️‼️‼️‼️‼️‼️‼️‼️‼️ pic.twitter.com/7TWjZPGuGo","","","","1252060678094909442","https://twitter.com/changespjm/status/1252060678094909442","‼️ ‼️ ‼️ ‼️ ‼️ ‼️ 😐 😐 😐"
"jenodeus","2020-04-19 19:25","0","0","everything related to urban trap i've seen are just trap 😐 sm keeps using fancy names that no one understands what it means","","","","1252060673368035328","https://twitter.com/jenodeus/status/1252060673368035328","😐"
"Ayee_Myiah","2020-04-19 19:24","0","0","Idek what I did to this man that has him hating me so much 😐","","","","1252060660206354435","https://twitter.com/Ayee_Myiah/status/1252060660206354435","😐"
"imliterallyluis","2020-04-19 19:24","0","0","done it before 😐 https://twitter.com/__potayto/status/1251390809515208704 …","","","","1252060655911268352","https://twitter.com/imliterallyluis/status/1252060655911268352","😐"
"ohpauIine","2020-04-19 19:24","0","0","like 😐","","","","1252060646679744513","https://twitter.com/ohpauIine/status/1252060646679744513","😐"
"tomhsfilm","2020-04-19 19:24","0","0","mine too 😐","","","","1252060640862179328","https://twitter.com/tomhsfilm/status/1252060640862179328","😐"
"bri_did_that","2020-04-19 19:24","0","0","Started working on my website and 😐😐😐😐 oh my is this a lot of work 😐😐😐😐","","","","1252060616736587779","https://twitter.com/bri_did_that/status/1252060616736587779","😐 😐 😐 😐 😔 🤣 🤣 🤣"
"Icvenana","2020-04-19 19:24","0","1","maybe I lIKE fairy tales😐😐","","","","1252060609417535488","https://twitter.com/Icvenana/status/1252060609417535488","😐 ✋🏻"
"vmkooky","2020-04-19 19:24","0","0","no fr I live in Canada it’s over for me😐😐","","","","1252060604375982080","https://twitter.com/vmkooky/status/1252060604375982080","😐 ✌🏽"
"livelyoongi","2020-04-19 19:24","0","0","so i got be a member to buy the new army bomb ? 😐😐","","","","1252060595710357504","https://twitter.com/livelyoongi/status/1252060595710357504","😐 😐"
"DreamCa36698751","2020-04-19 19:39","0","0","Even if there was hope, wouldn't be none after you then tweet everything 😑","","","","1252064237821845510","https://twitter.com/DreamCa36698751/status/1252064237821845510","😑"
"yasu6966_","2020-04-19 19:39","0","0","Oh my god…😑","","","","1252064228690636800","https://twitter.com/yasu6966_/status/1252064228690636800","😑"
"JayyLoyal_","2020-04-19 19:39","0","0","bouta give my kid melatonin.... cause sis why you still up 🙄🙄","","","","1252064227168264192","https://twitter.com/JayyLoyal_/status/1252064227168264192","🙄 😑"
"jimmysteelegold","2020-04-19 19:39","0","0","I hear you 😑","","","","1252064211577876480","https://twitter.com/jimmysteelegold/status/1252064211577876480","😑"
"noturaveragejj","2020-04-19 19:39","0","0","Can we pls chill out4bit? Cotdamnit..😑 2017 it was ""anti orange president"" then     2018 was ""#POTUS is groomed by russia""    2019 ran passed by, too busy trying2 ""impeach #DonaldTrump""    2020 started w ""#CCPVirus is killing everyone""2 ""ccpvirus' cover up4 something catastrophic""","","","#POTUS #DonaldTrump #CCPVirus","1252064210646777856","https://twitter.com/noturaveragejj/status/1252064210646777856","😑"
"Moneytingz","2020-04-19 19:39","0","0","I can’t even get my damn license cuz they think I got sum damn corona 😑","","","","1252064204951113728","https://twitter.com/Moneytingz/status/1252064204951113728","😑"
"stephnav","2020-04-19 19:39","0","0","Who thought it was a good idea to film let alone post this... 😑","","","","1252064204413997057","https://twitter.com/stephnav/status/1252064204413997057","😑"
"_queenjaee","2020-04-19 19:39","0","0","If this man don’t leave me alone and stop asking me to be his sugar baby, ima send a police badge to his Dm 😑","","","","1252064201834729472","https://twitter.com/_queenjaee/status/1252064201834729472","😑"
"dankellyvo","2020-04-19 19:38","0","0","Maybe he's going ""stir crazy"" as they say! 😑","","","","1252064156490117121","https://twitter.com/dankellyvo/status/1252064156490117121","😑"
"leeknowluvr","2020-04-19 19:38","0","0","UR SO SEXY","","","","1252064154891849728","https://twitter.com/leeknowluvr/status/1252064154891849728",""
"IIuffy","2020-04-19 19:38","0","0","Carlos / Mike 💕    Rex, Orson et Tom...💕 https://twitter.com/iamhntdby/status/1251947842324881415 …","","","","1252064154690686976","https://twitter.com/IIuffy/status/1252064154690686976","💕 😑"
"ItsDeonn","2020-04-19 19:38","0","0","Money well wasted! 😑","","","","1252064152941727744","https://twitter.com/ItsDeonn/status/1252064152941727744","😑"
"Ailiniika_","2020-04-19 19:38","0","0","Yes I'm smoking until I'm fucken high asf tomorrow your point is😑?","","","","1252064139633029122","https://twitter.com/Ailiniika_/status/1252064139633029122","😑"
"KayyKaoir","2020-04-19 19:38","0","0","You mad at me for being mad at you when you the one made me mad 😑 https://twitter.com/im2blametweets/status/1251877515402018817 …","","","","1252064135560511488","https://twitter.com/KayyKaoir/status/1252064135560511488","😑"
"AgbaUgan","2020-04-19 19:38","0","0","Just hold on girl😑 change your boyfriend first😑","","","","1252064120502968321","https://twitter.com/AgbaUgan/status/1252064120502968321","😑 🏃‍♂️"
"_maybe_not_ever","2020-04-19 19:38","0","0","Not only! I am a complex woman 😑","","","","1252064119253073923","https://twitter.com/_maybe_not_ever/status/1252064119253073923","😑"
"BigNeeks72","2020-04-19 19:38","0","0","I’m mad I forgot episode 2 was starting right after 1 😑","","","","1252064105281851392","https://twitter.com/BigNeeks72/status/1252064105281851392","😑"
"chrispisces","2020-04-19 19:38","0","0","I'm wide awake 😑","","","","1252064102744285184","https://twitter.com/chrispisces/status/1252064102744285184","😑"
"StrayBotYT","2020-04-19 19:38","0","0","Bruh 😑","","","","1252064094284320768","https://twitter.com/StrayBotYT/status/1252064094284320768","😑"
"Jacey_Allen092","2020-04-19 19:38","0","0","if y’all see me with a beer in one hand a whiskey and coke in another, mind ya business..times is hard😑😑","","","","1252064086734577672","https://twitter.com/Jacey_Allen092/status/1252064086734577672","😑 😬"
"__RoyaltyRedd","2020-04-19 19:38","0","0","What type of shit is that . Record but don’t help 😑","","","","1252064083224002560","https://twitter.com/__RoyaltyRedd/status/1252064083224002560","😑"
"DollVictoriad","2020-04-19 19:38","0","0","These folks at Haven12 know damn well these walls thin asf. I can’t even concentrate on my damn test😑","","","","1252064078455070721","https://twitter.com/DollVictoriad/status/1252064078455070721","😑"
"Kynyattaj","2020-04-19 19:38","0","0","Jerry was TRIPPIN tough! 🙄🙄🙄🙄🙄","","","","1252064073967112193","https://twitter.com/Kynyattaj/status/1252064073967112193","🙄 🤦🏾‍♀️ 😒 😑 🤬"
"mothgland","2020-04-19 19:38","0","0","i want to start drawing digitally we’ve progressed past the need for tradition art really 😑 pic.twitter.com/versND5A0K","","","","1252064054602076161","https://twitter.com/mothgland/status/1252064054602076161","😑"
"SourSammyy","2020-04-19 19:38","0","0","Bruh I was literally apologizing to my bf and then he says something to get me mad again 😑","","","","1252064041897529347","https://twitter.com/SourSammyy/status/1252064041897529347","😑"
"_SRWilliamson","2020-04-19 19:38","0","0","Thought I was cute. Walked outside and the rain hit this hair!😑😑😑😑 pic.twitter.com/aj5J4QQ8Dc","","","","1252064026877722625","https://twitter.com/_SRWilliamson/status/1252064026877722625","😑 🥴 😂 ❤️"
"TheYaoiReview","2020-04-19 19:38","0","0","Also, I just picked a flea off this villager and he immediately got fleas again. 😑 And then said he’s never had fleas before. 😑","","","","1252064022075019264","https://twitter.com/TheYaoiReview/status/1252064022075019264","😑 😆"
"182_orlando_182","2020-04-19 19:38","0","0","Postal? 😑","","","","1252064010809118720","https://twitter.com/182_orlando_182/status/1252064010809118720","😑"
"_Add7son","2020-04-19 19:38","0","0","Bro them 5’s dropped today without no warning 😑","","","","1252063983936339974","https://twitter.com/_Add7son/status/1252063983936339974","😑"
"psychoisis72","2020-04-19 19:38","0","0","Yeah I wanted to do something or go out but quarantine fucked everything up😑😑😑 https://twitter.com/paigeleann18/status/1251916761881927680 …","","","","1252063975606386688","https://twitter.com/psychoisis72/status/1252063975606386688","😑 😐 🙄"
"krissy9326","2020-04-19 19:38","0","1","Makes me so angry 😡seeing the images and videos of protesters trying to block the nurses and doctors .The health care workers have enough to worry about working tirelessly to fight The Virus. Now having to deal with these trumpers who want the lockdown removed😡. Unbelievable😡","","","","1252063958514704384","https://twitter.com/krissy9326/status/1252063958514704384","😡 😑 😡"
"cynttnyc","2020-04-19 19:38","0","1","nothing wrong with being a brilliant and resourceful queen. nothing. at. all. 😑","","","","1252063946208694274","https://twitter.com/cynttnyc/status/1252063946208694274","😑"
"jghensel","2020-04-19 19:37","0","0","I find it fascinating that some people are so obsessed with social media clout that when they go against the whole social distance thing they still put it on IG live. Sometimes it’s best to move in silence 😑","","","","1252063912041885698","https://twitter.com/jghensel/status/1252063912041885698","😑"
"fredjane__","2020-04-19 19:37","0","0","Aunt Fredas house 😂😂😂 church van was waiting on us at 8am sharp 😂 https://twitter.com/druski2funny/status/1252002849631768577 …","","","","1252063907394588672","https://twitter.com/fredjane__/status/1252063907394588672","😂 😂 😑 🥴"
"leggyhendrix","2020-04-19 19:37","0","0","Calm breeds calm, panic breeds panic.  Thanks for pushing the latter Brian. 😑","","","","1252063903833624577","https://twitter.com/leggyhendrix/status/1252063903833624577","😑"
"J_kennedy11","2020-04-19 19:37","0","0","Think I have pancreatitis again. It’s been almost a year since I had it last. 😑😑","","","","1252063898083221507","https://twitter.com/J_kennedy11/status/1252063898083221507","😑 🖕🏼"
"DOLL_BABIIE90","2020-04-19 19:37","0","0","That’s from feeding all them healthcare workers for the free.99  😑","","","","1252063891045187586","https://twitter.com/DOLL_BABIIE90/status/1252063891045187586","😑"
"faheemnotfahim","2020-04-19 19:37","0","0","So I wanted to write to the instrumental of Royce da 5’9’s song “Tricked”, the YouTube instrumental was a crap quality one so I had to play the actual song while I tried to write sommat to it. Ugh😑😑","","","","1252063873911402496","https://twitter.com/faheemnotfahim/status/1252063873911402496","😑 💀"
"FariqBAzaha","2020-04-19 19:37","0","0","Looking at the pic already gives me back pain 😑 Pros always slam their stems. Flexibility and core training even at home 😑. #AeroEvenStationaryhttps://twitter.com/jcastroviejo/status/1251833565945479168 …","","","#AeroEvenStationaryhttps","1252063856387596288","https://twitter.com/FariqBAzaha/status/1252063856387596288","😑 👌🏻"
"4861LaWanda","2020-04-19 19:37","0","0","I don't like to share😑","","","","1252063850683301888","https://twitter.com/4861LaWanda/status/1252063850683301888","😑"
"naoko_mori","2020-04-19 19:37","0","2","I need to make myself sleepy. Should I...    A) have a drink 🍸   B) stare at the ceiling 🍸   C) paint the ceiling  D) finish my jigsaw  E) count 🍸  F) count the 🍸  G) listen to Donald Trump waffle on on TV 🍸  H) see if I can get to Z with this list?     Any tips anyone?","","","","1252063847923568642","https://twitter.com/naoko_mori/status/1252063847923568642","🍸 🙄 🐑 🧩 😑"
"One86745390","2020-04-19 19:37","0","0","They're creepy! They are supposed to be weird. Clown:  ""Ya want some mouse soup?"" Me ' No.Go away.'😑","","","","1252063845356625921","https://twitter.com/One86745390/status/1252063845356625921","😑"
"youngcalis","2020-04-19 19:37","0","0","Why the nieghbors gotta put their annoying ass dog right next to me barking his lungs off not letting me sleep 😑😑","","","","1252063833440436224","https://twitter.com/youngcalis/status/1252063833440436224","😑 🖕🏻"
"chacha2chaye","2020-04-19 19:37","0","0","hm ye kuch sai tha 😑","","","","1252063785000538112","https://twitter.com/chacha2chaye/status/1252063785000538112","😑"
"RebelRunnerGirl","2020-04-19 19:37","0","0","I have a mosquito bite on my stomach😑😑","","","","1252063784044290048","https://twitter.com/RebelRunnerGirl/status/1252063784044290048","😑 😑"
"vanalistairr","2020-04-19 19:37","0","0","Waking up because of the heat is not a  good way to wake up 😑","","","","1252063781359771648","https://twitter.com/vanalistairr/status/1252063781359771648","😑"
"summerfeeIings","2020-04-19 19:37","0","4","my parents who have been fighting during the entire 4 week lockdown watching marriage story in the living room..... when i blame noah baumbach for their divorce😑","","","","1252063769741705218","https://twitter.com/summerfeeIings/status/1252063769741705218","😑"
"keviiiiieeeelll","2020-04-19 19:37","0","0","just because of those two photos... i guess gs has their limits too, he's a terrible boss/ceo for an entertainment company, couldn't protect their artist and we didn't get a full album or even another mini in 3yrs. 😑 Then suddenly he'll post pictures like that 😑😑","","","","1252063769716420609","https://twitter.com/keviiiiieeeelll/status/1252063769716420609","😑 🙄 🙄"
"WinterBearTae5","2020-04-19 19:37","0","0","Follback","","","","1252063766667071489","https://twitter.com/WinterBearTae5/status/1252063766667071489",""
"SweetSimphonie","2020-04-19 19:37","0","0","I don't like the way Insecure and   The Last Dance are conflicting.  Somebody didn't think this thru 😑","","","","1252063757246881794","https://twitter.com/SweetSimphonie/status/1252063757246881794","😑"
"StephWorry","2020-04-19 19:37","0","0","Jordan broke his foot against the Warriors  Kobe tore his achilles against the Warriors  Kawhi sprained his ankle against the Warriors  KD tore his achilles playing with the Warriors    😑","","","","1252063737881788418","https://twitter.com/StephWorry/status/1252063737881788418","😑"
"tsumugf","2020-04-19 19:37","0","0","stole this from riya the only loml tysm 👍👍","","","","1252063735125966848","https://twitter.com/tsumugf/status/1252063735125966848","👍 👍"
"DiamondLuv81","2020-04-19 19:37","0","0","At this point @tylerperry can you please show how one of the ladies really finds true love & gets a family. I'm about tired of this. Ain't no way these women stay single & never find love. That's not reality 🥴🥴 #SistasOnBET","","@tylerperry","#SistasOnBET","1252063705518542848","https://twitter.com/DiamondLuv81/status/1252063705518542848","🥴 😑"
"McDhrey","2020-04-19 19:37","0","0","Tooor!!! 😑😑 O ni keep Spreading 😑😑","","","","1252063701336829952","https://twitter.com/McDhrey/status/1252063701336829952","😑 😑 😣 😣"
"TAEY0UNGM0NEY","2020-04-19 19:37","0","0","or is it again using iPhone privileges 😑","","","","1252063689798111232","https://twitter.com/TAEY0UNGM0NEY/status/1252063689798111232","😑"
"thejasminemaria","2020-04-19 19:36","0","0","I’m ready for a good night sleep tonight. Legit got 4 hours last night bc of Brian’s snoring. 😞😞","","","","1252063684547039233","https://twitter.com/thejasminemaria/status/1252063684547039233","😞 😑"
"brooke_abshire","2020-04-19 19:36","0","0","Laying in bed trying to go to sleep and I randomly crave a egg sandwich 🤦🏼‍♀️ this why my fat ass can’t lose no weight 🤦🏼‍♀️","","","","1252063678351974400","https://twitter.com/brooke_abshire/status/1252063678351974400","🤦🏼‍♀️ 😑"
"HungryBeeThuggy","2020-04-19 19:36","0","0","You right!! But ima be alone 😑 https://twitter.com/_briaaareanna/status/1252063539977523200 …","","","","1252063676128882688","https://twitter.com/HungryBeeThuggy/status/1252063676128882688","😑"
"Buns_ie","2020-04-19 19:36","0","1","same. It looks so comfy. But the shipping price 😅😅😅😅","","","","1252063672433704960","https://twitter.com/Buns_ie/status/1252063672433704960","😅 😅 😅 😑"
"AnartjieSigwela","2020-04-19 19:36","0","0","Sine submissions and online lectures to prepare for😭😭😭","","","","1252063667249692673","https://twitter.com/AnartjieSigwela/status/1252063667249692673","😭 😑 😪"
"__kaymixx","2020-04-19 19:36","0","0","these consumers of mine don’t like to wash & be crying when you make them😑😑","","","","1252063658546520067","https://twitter.com/__kaymixx/status/1252063658546520067","😑 🤦🏾‍♀️"
"tsumugf","2020-04-19 19:36","0","2","goodmorning 😲pic.twitter.com/4pOP0kcAI2","","","","1252063652305186816","https://twitter.com/tsumugf/status/1252063652305186816","😲"
"Wait_idgaf","2020-04-19 19:36","0","0","😑 Ma’am, Simmer down","","","","1252063643442741248","https://twitter.com/Wait_idgaf/status/1252063643442741248","😑"
"DreamCa36698751","2020-04-19 19:36","0","0","Bruh look like everyone is experience this fuck eh..... just lost my ex to dat 😑 or that's one of the symptoms Rona brought with her","","","","1252063641400156160","https://twitter.com/DreamCa36698751/status/1252063641400156160","😑"
"ii_Lxylaa","2020-04-19 19:36","0","2","But why? Just bc she's black? How would he like it if black people came after him for being white 😑","","","","1252063624291590144","https://twitter.com/ii_Lxylaa/status/1252063624291590144","😑"
"hannathadon","2020-04-19 19:36","0","1","I miss my other half🥺🥺I really wanna hop on a plane to go see him","","","","1252063600551829504","https://twitter.com/hannathadon/status/1252063600551829504","🥺 😑"
"Mayrael","2020-04-19 19:36","0","0","I’m sending a package to Nebraska tomorrow, will I get in trouble if I include edibles 🤔 kidding! 🤔","","","","1252063590825070592","https://twitter.com/Mayrael/status/1252063590825070592","🤔 😑"
"DtbJaymillz","2020-04-19 19:36","0","0","7 min would smoke me too 😑😑","","","","1252063590288437248","https://twitter.com/DtbJaymillz/status/1252063590288437248","😑 😑"
"Sergio_R81","2020-04-19 19:36","0","0","A very efficient and cheap vaccine 😑","","","","1252063587230777345","https://twitter.com/Sergio_R81/status/1252063587230777345","😑"
